EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-25002166	CIL 08, 10477,01 (p 2200) = CIL 01, 00697 (p 936) = CIL 04, p 171 = ILLRP 01180a	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					tituli possessionis	L(ucio) Cassio / C(aio) Mario / co(n)s(ulibus)	L Cassio C Mario cos	Lucio Cassio Caio Mario consulibus	opus figlinae		32.652183	14.268010						
EDCS-26200932	CIL 08, 10478,19a	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	C(aius) Iun(ius) Drac(o)	C Iun Drac	Caius Iunius Draco	opus figlinae		32.652183	14.268010						
EDCS-26200963	CIL 08, 10478,32a	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	C(ai) Oppi Res(tituti)	C Oppi Res	Cai Oppi Restituti	opus figlinae		32.652183	14.268010						
EDCS-26200001	CIL 08, 10478,34 = CIL 08, 22644,276r = CIL 11, 06699,166a	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Pullaeni	Pullaeni	Pullaeni	opus figlinae		32.652183	14.268010						
EDCS-26200037	CIL 08, 10479,05 (p 2248) = CIL 08, 22646,16	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(uci) Agrii / Victo[ris] /	L Agrii Victo	Luci Agrii Victoris	opus figlinae		32.652183	14.268010						
EDCS-26801186	CIL 08, 10966 = IRT 00819	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis						]ANIF[3] / [3]CII[	ANIF CII	ANIF CII	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0819.html;HD059670			
EDCS-26801187	CIL 08, 10967 (p 1144) = IRT 00820	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis						]C I[3] / Iul[	C I Iul	C I Iul	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0820.html;HD059671			
EDCS-26801188	CIL 08, 10968 = CIL 08, 10996 = CIL 08, 22679 = IRT 00683	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Cl(audi) / Victo/ris Pr/oba[ti	D M Cl Victoris Probati	Dis Manibus Claudi Victoris Probati	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0683.html;HD059534			
EDCS-27800409	CIL 08, 10997 = CIG 05363a = IRT 00764	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	1	300	1	300	carmina;  tituli sepulcrales	]/ον παῖδά μʼ [ἀποφθῖσθαι μίτος ὡς ἐπέ]/κλωσεν ὁ Μοιρῶν παῖδά με [τυ]μβε[ῦ]/σαι καὶ ἀφε[γγ]έα νύκτα περᾶσαι	ον παῖδά μʼ κλωσεν ὁ Μοιρῶν παῖδά με μβε σαι καὶ ἀφε έα νύκτα περᾶσαι	ον παῖδά μʼ ἀποφθῖσθαι μίτος ὡς ἐπέκλωσεν ὁ Μοιρῶν παῖδά με τυμβεῦσαι καὶ ἀφεγγέα νύκτα περᾶσαι	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0764.html;P189528;HD059611			1 to 300
EDCS-22000654	CIL 08, 10998 = CIL 08, 22685b = CIG 05363b = IRT 00825	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	201	500	201	500		[3]ω[3]ωσι[3] / [3]ωνος α[3] / [3]εις ψυ[3] / [3]νεμερερ[3]	ω ωσι ωνος α εις ψυ νεμερερ	ω ωσι ωνος α εις ψυ νεμερερ	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0825.html;P189660;HD059676			201 to 500
EDCS-24100009	CIL 08, 22668 = IRT 00303	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	101	300	101	300	mulieres;  nomen singulare;  tituli sacri;  viri	Merc(urio) et Minervae // Animosa / Symm(achi) fi(lia) d(edit) d(edicavit)	Merc et Minervae Animosa Symm fi d d	Mercurio et Minervae Animosa Symmachi filia dedit dedicavit	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0303.html;HD059257			101 to 300
EDCS-24100010	CIL 08, 22669 = IRT 00486	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					Augusti/Augustae;  tituli honorarii;  viri	Imp(eratori) Caes(ari) [	Imp Caes	Imperatori Caesari	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0486.html;HD059379			
EDCS-24100011	CIL 08, 22670a = D 08918 = IRT 00432 = AE 1906, 00034 = AE 1954, +00183 = AE 2013, +01766	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	201	202	201	202	Augusti/Augustae;  liberti/libertae;  litterae erasae;  mulieres;  tituli honorarii;  tria nomina;  viri	⟦[Fulviae Plau]⟧/⟦[tillae Aug(ustae)]⟧ / Antonini Aug(usti) / Pii sponsae / dedicante Fl(avio) Celere proc(uratore) / lib(erti) et familia splendidis/simi vectig(alis) IIII p(ublicorum) A(fricae)	⟦ ⟧⟦ ⟧ Antonini Aug Pii sponsae dedicante Fl Celere proc lib et familia splendidissimi vectig IIII p A	⟦Fulviae Plau⟧⟦tillae Augustae⟧ Antonini Augusti Pii sponsae dedicante Flavio Celere procuratore liberti et familia splendidissimi vectigalis IIII publicorum Africae	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0432.html;HD021701;de-c0020;1ae1906-14			201 to 202
EDCS-24100012	CIL 08, 22671a = IRT 00428 = Horster p 420 = LBIRNA 00456 = AE 1926, 00157	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	216	216	216	216	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	Imperator Caesar Lucius Septimius [Severus Pius] Pert[inax Au(gustus) Arabicus Adiabenicus Parthicus maximus Britannicus] max[imus pontif]ex maximus [tribuniciae] potestatis dec<ies=EM> et [o]cties imperator duodecies co(n)s(ul) ter pater patriae proco(n)s(ul) coepit et ex maiore parte [perf]ecit Imp(erator) Caes(ar) di[vi] Se[pti]mi [S]everi Pii Arabici Adiabenici Parth[i]ci max[imi B]rita[nnici maximi] fil[ius] // Divi Marci Antonini Pii Germanici Sarmatici nepos divi Antonini Pii pronepos divi Hadriani abnepos divi Traiani Parthici et divi Nervae adnepos Imp(erator) Ca[e]s(ar) Marcus Aurellius(!) Antoninus Pius Aug(ustus) Parthicus max(imus) Britannicus max[imus G]ermanicus maximus pontifex maximus tribuniciae potesta[t]is dec[e]m(!) novies imperator ter co(n)s(ul) [qu]ater pater pa[triae pr]oco(n)s(ul) perfici c[uravit]	Imperator Caesar Lucius Septimius Pert max ex maximus potestatis dec et cties imperator duodecies cos ter pater patriae procos coepit et ex maiore parte ecit Imp Caes di Se mi everi Pii Arabici Adiabenici Parth ci max rita fil Divi Marci Antonini Pii Germanici Sarmatici nepos divi Antonini Pii pronepos divi Hadriani abnepos divi Traiani Parthici et divi Nervae adnepos Imp Ca s Marcus Aurellius Antoninus Pius Aug Parthicus max Britannicus max ermanicus maximus pontifex maximus tribuniciae potesta is dec m novies imperator ter cos ater pater pa ocos perfici c	Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus Britannicus maximus pontifex maximus tribuniciae potestatis deciesM et octies imperator duodecies consul ter pater patriae proconsul coepit et ex maiore parte perfecit Imperator Caesar divi Septimi Severi Pii Arabici Adiabenici Parthici maximi Britannici maximi filius Divi Marci Antonini Pii Germanici Sarmatici nepos divi Antonini Pii pronepos divi Hadriani abnepos divi Traiani Parthici et divi Nervae adnepos Imperator Caesar Marcus Aurellius Antoninus Pius Augustus Parthicus maximus Britannicus maximus Germanicus maximus pontifex maximus tribuniciae potestatis decem novies imperator ter consul quater pater patriae proconsul perfici curavit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_ EDCS-24100012_1.jpg;$JL_ EDCS-24100012_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0428.html;HD025522;1ae1926-42;bu_LBIRNA%26bibl_volume=%26bibl_subvolume=%26bibl_insc=456			216 to 216
EDCS-24100013	CIL 08, 22671b = IRT 00343a-b = IRT 00351 = IRT 00482b = LBIRNA 00051 = AE 1987, 00990 = AE 2016, 01841	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	73	73	73	73	Augusti/Augustae;  ordo senatorius;  tria nomina;  viri	[Pro salute Imp(eratoris)] Vespasiani C[aesaris Aug(usti) pont(ificis)] max(imi) tr(ibunicia) po[t(estate) IIII] / [imp(eratoris) X co(n)s(ulis) IIII desig(nati) V p(atris) p(atriae)] censoris / [Q(uintus)Manlius Ancharius Tarquitius Saturninus pr]oco(n)s(ul) patronus dedicavit / [3 curam] faciendi egerunt M(arcus) Aelius Rufus L(ucius) Aelius Ae[lianus]	Vespasiani C max tr po censoris ocos patronus dedicavit faciendi egerunt M Aelius Rufus L Aelius Ae	Pro salute Imperatoris Vespasiani Caesaris Augusti pontificis maximi tribunicia potestate IIII imperatoris X consulis IIII designati V patris patriae censoris QuintusManlius Ancharius Tarquitius Saturninus proconsul patronus dedicavit curam faciendi egerunt Marcus Aelius Rufus Lucius Aelius Aelianus	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0351.html;HD012941			73 to 73
EDCS-24100014	CIL 08, 22671c = IRT 00300 = CCCA-05, 00046 = LBIRNA 00047 = AE 1934, 00171 = AE 1999, 01753 = AE 2016, 01839	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	72	73	72	73	nomen singulare;  ordo senatorius;  tituli operum;  tria nomina;  viri	Imp(eratore) Caesare Vespasiano [Aug(usto) pont(ifice) m]ax(imo) trib(unicia) potest(ate) IIII imp(eratore) X co(n)s(ule) IIII des[ig(nato) V p(atre) p(atriae)] / Q(uintus) Manlius Ancharius Tarq[uitius Saturni]nus proco(n)s(ul) patronus d[edic(avit)] / L(ucius) Volumnius Memor Felix [legatus] pro pr[aetore] / Iddibal Balsillecis [f(ilius)] Annobalis n(epos) Asmunis pro[nepos 3]us templum Matris Magna[e 3] / et exor[natum e]x HS CC m(ilibus) n(ummum) d(e) s(ua) p(ecunia) d(edit) [3]is et Passienus Maris <f=E>(aciendum) [c(uraverunt)]	Imp Caesare Vespasiano ax trib potest IIII imp X cos IIII des Q Manlius Ancharius Tarq nus procos patronus d L Volumnius Memor Felix pro pr Iddibal Balsillecis Annobalis n Asmunis pro us templum Matris Magna et exor x HS CC m n d s p d is et Passienus Maris E	Imperatore Caesare Vespasiano Augusto pontifice maximo tribunicia potestate IIII imperatore X consule IIII designato V patre patriae Quintus Manlius Ancharius Tarquitius Saturninus proconsul patronus dedicavit Lucius Volumnius Memor Felix legatus pro praetore Iddibal Balsillecis filius Annobalis nepos Asmunis pronepos us templum Matris Magnae et exornatum ex HS CC milibus nummum de sua pecunia dedit is et Passienus Maris faciendum curaverunt	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_EDCS-24100014.jpg;$CCCA-05_00046_1.jpg;$CCCA-05_00046_2.jpg;$CCCA-05_00046_3.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0300.html;HD026974;1ae1934-47			72 to 73
EDCS-24100015	CIL 08, 22672 = IRT 00569 = D 09408 = LeptisMagna 00035 = AE 1904, 00014	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	340	350	340	350	inscriptiones christianae;  ordo decurionum;  ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	]NI[3] / [6] / [6] / [3]OM[3]M[3] / [3] honestiss[im 3] / [3 c]ognoscendi [3] / [3] perpenso qu[3] / [3]meato [3] ob [3] / [3] qui [r]em publ(icam) exqu[isit]/[is 3]isionum g[ene]ribus feceri[t am]/pliorem instauratori moenium publ[i]/corum quod eius innumera circa se / ac suos officia supra genitalis civis / affectum Lepcis Magna inclita fide / devotione praestans multifariam sense/rit merito[ru]m eius tenacissime memor per / ordini(s) sui [et] popul[i v]iros Fl(avio) Victori Calpurnio v(iro) p(erfectissimo) / praesidi prov(inciae) Tripol(itanae) patrono suo statuam de/crevit et ob individuum mutui amoris affec/tum eamdem se propter constituit ac dedicavit	NI OM M honestiss ognoscendi perpenso qu meato ob qui em publ exqu isionum g ribus feceri pliorem instauratori moenium publ corum quod eius innumera circa se ac suos officia supra genitalis civis affectum Lepcis Magna inclita fide devotione praestans multifariam senserit merito m eius tenacissime memor per ordini sui popul iros Fl Victori Calpurnio v p praesidi prov Tripol patrono suo statuam decrevit et ob individuum mutui amoris affectum eamdem se propter constituit ac dedicavit	NI OM M honestissim cognoscendi perpenso qu meato ob qui rem publicam exquisitis isionum generibus fecerit ampliorem instauratori moenium publicorum quod eius innumera circa se ac suos officia supra genitalis civis affectum Lepcis Magna inclita fide devotione praestans multifariam senserit meritorum eius tenacissime memor per ordinis sui et populi viros Flavio Victori Calpurnio viro perfectissimo praesidi provinciae Tripolitanae patrono suo statuam decrevit et ob individuum mutui amoris affectum eamdem se propter constituit ac dedicavit	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$LeptisMagna_00035.jpg;$LeptisMagna_00035_1.jpg;$LeptisMagna_00035_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S2181;IRT0569.html;HD033021;de-c0135;de-c0136;1ae1904-03;1ae1904-04;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=569			340 to 350
EDCS-24100016	CIL 08, 22674 = IRT 00648	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					ordo decurionum;  tituli honorarii;  tria nomina;  viri	Q(uinto) Pomp[e]/io Cerea/li ex de/creto or/dinis ROM	Q Pomp io Cereali ex decreto ordinis ROM	Quinto Pompeio Cereali ex decreto ordinis ROM	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0648.html;HD059501			
EDCS-24100017	CIL 08, 22675 = AE 1904, 00016 = IRT 00755	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					tituli sepulcrales;  viri	]NVM DE[1] / [6] / [6] / [3]NB[2] / [3]MORI / [3]AOGE / [3]ntiano / [3]nis annui / [l]onga g{a}eneros(i)/tate ornati qui vix(it) / ann(os) XXII m(enses) III et / [3]BE[3]SSV[2]/ium civium suo[rum]	NVM DE NB MORI AOGE ntiano nis annui onga gaenerostate ornati qui vix ann XXII m III et BE SSV ium civium suo	NVM DE NB MORI AOGE ntiano nis annui longa generositate ornati qui vixit annos XXII menses III et BE SSVium civium suorum	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0755.html;HD059602;1ae1904-04;1ae1904-05;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=755			
EDCS-24100018	CIL 08, 22676 = IRT 00731	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis						] dedicavit Mu[	dedicavit Mu	dedicavit Mu	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0731.html;HD059579			
EDCS-24100019	CIL 08, 22677 = IRT 00350	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	81	96	81	96	litterae erasae;  ordo decurionum;  viri	⟦6⟧ / [3 prin]ceps mu[nicipii // ⟦6⟧ / [3]ae sua[e // ⟦6⟧ / [3]us Q(uinti) f(ilius) Qu[ir(ina) // ⟦6⟧ / [3]STV[	⟦⟧ ceps municipii ⟦⟧ ae suae ⟦⟧ us Q f Quir ⟦⟧ STV	⟦⟧ princeps municipii ⟦⟧ ae suae ⟦⟧ us Quinti filius Quirina ⟦⟧ STV	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0350.html;HD059279			81 to 96
EDCS-24100020	CIL 08, 22678 = IRT 00676 = AE 1904, 00015	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					mulieres;  tituli honorarii;  tria nomina;  viri	Calpurniae Bargyddeni / et / Calpurnio Cereali et / Calpurnio Candido / fecit Calpurnia Licinia Sadith / parentibus suis et fratri pietatis causa	Calpurniae Bargyddeni et Calpurnio Cereali et Calpurnio Candido fecit Calpurnia Licinia Sadith parentibus suis et fratri pietatis causa	Calpurniae Bargyddeni et Calpurnio Cereali et Calpurnio Candido fecit Calpurnia Licinia Sadith parentibus suis et fratri pietatis causa	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0676.html;HD033024;1ae1904-04			
EDCS-24100021	CIL 08, 22680 = IRT 00682	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					mulieres;  tituli sepulcrales;  tria nomina	Dis Man{us}ibus / Claud(i)ae [S]ab(i)nae / Soterie[	Dis Manusibus Claudae abnae Soterie	Dis Manibus Claudiae Sabinae Soterie	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0682.html;HD059533;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=682			
EDCS-24100022	CIL 08, 22681 = IRT 00681	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Clau/diae / Salvi/ae	D M Claudiae Salviae	Dis Manibus Claudiae Salviae	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0681.html;HD059532			
EDCS-24100023	CIL 08, 22682 = IRT 00720	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					tituli sepulcrales;  tria nomina;  viri	P(ublio) [Lu]cretio / Cres[c]enti / bono filio / bono fratr(i) / P(ublius) [Lu]cretius / Rogatinus / pater feci[t]	P cretio Cres enti bono filio bono fratr P cretius Rogatinus pater feci	Publio Lucretio Crescenti bono filio bono fratri Publius Lucretius Rogatinus pater fecit	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0720.html;HD059569			
EDCS-24100024	CIL 08, 22683 = IRT 00737	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					tituli sepulcrales;  tria nomina;  viri	Rutil(i)us Victor / vixit annis XI	Rutilus Victor vixit annis XI	Rutilius Victor vixit annis XI	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0737.html;HD059584;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=737			
EDCS-24100025	CIL 08, 22684 = IRT 00738	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis						I TELAM[3] / [3]edic[3] / Saturn[3] / [1]IRI[1]PO	I TELAM edic Saturn IRI PO	I TELAM edic Saturn IRI PO	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0738.html;HD059585			
EDCS-24100026	CIL 08, 22685 = IRT 00662	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					mulieres;  tituli sepulcrales	]/VIES iuv[3]/bus bon[3] / memoria[3]/biae Ann[3]/atae quae [vixit an]/nis XVI [virgin]/ali pudiciti[a	VIES iuv bus bon memoria biae Ann atae quae nis XVI ali pudicitia	VIES iuv bus bon memoria biae Ann atae quae vixit annis XVI virginali pudicitia	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0662.html;HD059514			
EDCS-24100027	CIL 08, 22685a = IRT 00821	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis						]L SEA[3] / VII[	L SEA VII	L SEA VII	lapis		32.652183	14.268010			http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0821.html;HD059672			
EDCS-24100028	CIL 08, 22687 = CIL 08, 22688 = IRT 00239 = IRT-S, 00001 = CIMRM-01, 00114 = CIMRM-01, 00115 = CIMRM-02, p 17 = AE 1904, 00018 = AE 1904, 00019 = AE 1904, +00122 = AE 1924, +00099 = AE 1929, +00170	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis	271	400	271	400	mulieres;  tituli sacri;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Aelia Arisuth / vixit annos / sexaginta / plus minus // D(is) [M(anibus)] s(acrum) / Aelios Ma[3] Iurathani / <v=B>ix[i]t an[n]o[s 3]agin[ta] quin[que] / plus m[i]nus // Quae lea iacet // Qui leo iacet	D M s Aelia Arisuth vixit annos sexaginta plus minus D s Aelios Ma Iurathani Bix t an o agin quin plus m nus Quae lea iacet Qui leo iacet	Dis Manibus sacrum Aelia Arisuth vixit annos sexaginta plus minus Dis Manibus sacrum Aelios Ma Iurathani vixit annos aginta quin que plus minus Quae lea iacet Qui leo iacet	rupes		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ER_CIL_22687.jpg;$CIL_08_22688.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=IRT0239.html;HD059210;HD033033;HD033036;1ae1904-05;1ae1904-31;1ae1924-29;1ae1929-46;1ae1929-47;bu_IRT%26bibl_volume=%26bibl_subvolume=%26bibl_insc=239			a:  271 to 400;   b:  ;   c:
EDCS-43201241	EDCS 00029 {Manfred Clauss}	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					inscriptiones christianae;  mulieres;  tituli sepulcrales	]ia vi/[xit a]nnis IIII / [m(ensibus) 3]I d(iebus) III |(obiit) VII / [3]ut in pace	ia vi nnis IIII I d III VII ut in pace	ia vixit annis IIII mensibus I diebus III obiit VII ut in pace	musivum		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Neu-29.jpg				
EDCS-44500182	EDCS 00043 = AE 2019, 01838 = ZPE-212-258	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					milites;  nomen singulare;  tituli operum;  tituli sacri;  viri	Libero Patri C[3] / statuam ae[ream(?) cum] / panthera ti[gride et] / basim marmor(e)am [posuerunt] / Muthunibal Imilcho[nis 3 f(ilius?)] / Balsillich Balsil[ichis 3 f(ilius?)]	Libero Patri C statuam ae panthera ti basim marmoram Muthunibal Imilcho Balsillich Balsil	Libero Patri C statuam aeream cum panthera tigride et basim marmoream posuerunt Muthunibal Imilchonis filius Balsillich Balsilichis filius	lapis	cf. https://db.edcs.eu/epigr/comments/EDCS-44500182.pdf	32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Neu-43.jpg				
EDCS-66800027	EDCS 00407 {Manfred Clauss}	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					nomen singulare;  viri	Nuber // Inginus // Ibentius // Agabatius // Fulgentius	Nuber Inginus Ibentius Agabatius Fulgentius	Nuber Inginus Ibentius Agabatius Fulgentius	musivum		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_00407.jpg				
EDCS-73400453	EDCS 00710 {Manfred Clauss - Jona Lendering, Livius}	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis					mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucio) Nonio Vic/tori vixit an/nis II et mense / I L(ucius) Nonius Victor / et Domitia Satur/nina filio dulcis/simo posuer(unt) h(ic) s(itus) e(st)	D M L Nonio Victori vixit annis II et mense I L Nonius Victor et Domitia Saturnina filio dulcissimo posuer h s e	Dis Manibus Lucio Nonio Victori vixit annis II et mense I Lucius Nonius Victor et Domitia Saturnina filio dulcissimo posuerunt hic situs est	lapis		32.652183	14.268010		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_00710.jpg				
